nome;nome_en;categoria;slug;immagine;immagine_thumbnail;video;popolarita
Declinato Tricipiti Estensione con Manubri;Dumbbell Decline Triceps Extension;Tricipiti;declinato-tricipiti-estensione-con-manubri;https://apilyfta.com/static/GymvisualPNG/03061101-Dumbbell-Decline-Triceps-Extension_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/03061101-Dumbbell-Decline-Triceps-Extension_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/03061201-Dumbbell-Decline-Triceps-Extension_Upper-Arms.mp4;146
Dip Petto in Sospensione;Suspension Chest Dip;Petto;dip-petto-in-sospensione;https://apilyfta.com/static/GymvisualPNG/10721101-Suspender-Chest-Dip_Chest.png;https://apilyfta.com/static/GymvisualPNG/10721101-Suspender-Chest-Dip_Chest_small.png;https://apilyfta.com/static/GymvisualMP4/10721201-Suspender-Chest-Dip-(female)_Chest.mp4;146
Panca Declinata con Bilanciere;Barbell Decline Bench Press ;Petto;panca-declinata-con-bilanciere;https://apilyfta.com/static/GymvisualPNG/24531101-Barbell-Decline-Bench-Press-(female)_Chest.png;https://apilyfta.com/static/GymvisualPNG/24531101-Barbell-Decline-Bench-Press-(female)_Chest_small.png;https://apilyfta.com/static/GymvisualMP4/24531201-Barbell-Decline-Bench-Press-(female)_Chest.mp4;146
Inclinato Frontale Alzate with Petto Support con Manubri;Dumbbell Incline Front Raise with Chest Support;Spalle;inclinato-frontale-alzate-with-petto-support-con-manubri;https://apilyfta.com/static/GymvisualPNG/39801101-Dumbbell-Incline-Front-Raise-with-Chest-Support_Shoulder.png;https://apilyfta.com/static/GymvisualPNG/39801101-Dumbbell-Incline-Front-Raise-with-Chest-Support_Shoulder_small.png;;146
Climbing Monkey Bars;Climbing Monkey Bars;Cardio;climbing-monkey-bars;https://apilyfta.com/static/GymvisualPNG/42161101-Climbing-Monkey-Bars_Plyometrics.png;https://apilyfta.com/static/GymvisualPNG/42161101-Climbing-Monkey-Bars_Plyometrics_small.png;;146
in Piedi Neutro Presa Fly ai Cavi;Cable Standing Neutral grip Fly (male);Petto;in-piedi-neutro-presa-fly-ai-cavi;https://apilyfta.com/static/GymvisualPNG/74161101-Cable-Standing-Neutral-grip-Fly-(male)_Chest.png;https://apilyfta.com/static/GymvisualPNG/74161101-Cable-Standing-Neutral-grip-Fly-(male)_Chest_small.png;https://apilyfta.com/static/GymvisualMP4/74161201-Cable-Standing-Neutral-grip-Fly-(male)_Chest_.mp4;146
Prono Singolo Gamba Alzate;Lying Single Leg Raise;Addominali;prono-singolo-gamba-alzate;https://apilyfta.com/static/GymvisualPNG/59401201-Lying-Single-Leg-Raise-(male)_Waist__GREEN.png;https://apilyfta.com/static/GymvisualPNG/59401201-Lying-Single-Leg-Raise-(male)_Waist__GREEN.png;https://apilyfta.com/static/GymvisualMP4/59401201-Lying-Single-Leg-Raise-(male)_Waist_.mp4;146
un Braccio Inverso Polso Curl con Manubri;Dumbbell One Arm Reverse Wrist Curl;Avambracci;un-braccio-inverso-polso-curl-con-manubri;https://apilyfta.com/static/GymvisualPNG/69961201-Dumbbell-One-Arm-Reverse-Wrist-Curl-(female)_Forea_GREEN.png;https://apilyfta.com/static/GymvisualPNG/69961201-Dumbbell-One-Arm-Reverse-Wrist-Curl-(female)_Forea_GREEN.png;https://apilyfta.com/static/GymvisualMP4/69961201-Dumbbell-One-Arm-Reverse-Wrist-Curl-(female)_Forea.mp4;146
da Seduto Polpaccio Stretching;Seated Calf Stretch ;Polpacci;da-seduto-polpaccio-stretching;https://apilyfta.com/static/GymvisualPNG/13901101-Seated-Calf-Stretch-(male)_Calves.png;https://apilyfta.com/static/GymvisualPNG/13901101-Seated-Calf-Stretch-(male)_Calves_small.png;https://apilyfta.com/static/GymvisualMP4/13901201-Seated-Calf-Stretch-(male)_Calves.mp4;145
Collo Side Stretching;Neck Side Stretch ;Collo;collo-side-stretching;https://apilyfta.com/static/GymvisualPNG/42891101-Neck-Side-Stretch-(female)_Neck.png;https://apilyfta.com/static/GymvisualPNG/42891101-Neck-Side-Stretch-(female)_Neck_small.png;https://apilyfta.com/static/GymvisualMP4/42891201-Neck-Side-Stretch-(female)_Neck.mp4;145
Tricipiti Dip Stretching;Triceps Dip Stretch;Tricipiti;tricipiti-dip-stretching;https://apilyfta.com/static/GymvisualPNG/14921101-Triceps-Dip-Stretch_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/14921101-Triceps-Dip-Stretch_Upper-Arms_small.png;;144
Stretto Stance Squat con Bilanciere;Barbell Narrow Stance Squat ;Quadricipiti;stretto-stance-squat-con-bilanciere;https://apilyfta.com/static/GymvisualPNG/23891101-Barbell-Narrow-Stance-Squat-(female)_Thighs.png;https://apilyfta.com/static/GymvisualPNG/23891101-Barbell-Narrow-Stance-Squat-(female)_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/23891201-Barbell-Narrow-Stance-Squat-(female)_Thighs_.mp4;144
Singolo Stiff Gamba Deadlift con Manubri;Dumbbell Single Stiff Leg Deadlift;Anche/Glutei;singolo-stiff-gamba-deadlift-con-manubri;https://apilyfta.com/static/GymvisualPNG/33381101-Dumbbell-Single-Stiff-Leg-Deadlift_Hips-FIX.png;https://apilyfta.com/static/GymvisualPNG/33381101-Dumbbell-Single-Stiff-Leg-Deadlift_Hips-FIX_small.png;;144
Glutei Bridge Two Gambe on Bench;Glute Bridge Two Legs on Bench ;Anche/Glutei;glutei-bridge-two-gambe-on-bench;https://apilyfta.com/static/GymvisualPNG/35231101-Glute-Bridge-Two-Legs-on-Bench-(male)_Hips.png;https://apilyfta.com/static/GymvisualPNG/35231101-Glute-Bridge-Two-Legs-on-Bench-(male)_Hips_small.png;https://apilyfta.com/static/GymvisualMP4/35231201-Glute-Bridge-Two-Legs-on-Bench-(male)_Hips_.mp4;144
Split Squat con Kettlebell;Kettlebell Split Squat;Quadricipiti;split-squat-con-kettlebell;https://apilyfta.com/static/GymvisualPNG/40591101-Kettlebell-Split-Squat_Thighs.png;https://apilyfta.com/static/GymvisualPNG/40591101-Kettlebell-Split-Squat_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/40591201-Kettlebell-Split-Squat_Thighs_.mp4;144
Anca Clam Shell;Hip Clam Shell;Anche/Glutei;anca-clam-shell;https://apilyfta.com/static/GymvisualPNG/48701101-Hip-Clam-Shell_Hips.png;https://apilyfta.com/static/GymvisualPNG/48701101-Hip-Clam-Shell_Hips_small.png;https://apilyfta.com/static/GymvisualMP4/48701201-Hip-Clam-Shell_Hips_.mp4;144
Squat to Overhead Distensioni con Manubri;Dumbbell Squat to Overhead Press;Quadricipiti;squat-to-overhead-distensioni-con-manubri;https://apilyfta.com/static/GymvisualPNG/50661101-Dumbbell-Squat-to-Overhead-Press_Thighs.png;https://apilyfta.com/static/GymvisualPNG/50661101-Dumbbell-Squat-to-Overhead-Press_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/50661201-Dumbbell-Squat-to-Overhead-Press_Thighs_.mp4;144
in Piedi Petto Stretching against Door;Standing Chest Stretch against Door;Petto;in-piedi-petto-stretching-against-door;https://apilyfta.com/static/GymvisualPNG/55571101-Standing-Chest-Stretch-against-Door_Chest.png;https://apilyfta.com/static/GymvisualPNG/55571101-Standing-Chest-Stretch-against-Door_Chest_small.png;;144
Pronate-grip Tricipiti Estensione con Manubri;Dumbbell Pronate-grip Triceps Extension;Tricipiti;pronate-grip-tricipiti-estensione-con-manubri;https://apilyfta.com/static/GymvisualPNG/03731101-Dumbbell-Pronate-grip-Triceps-Extension_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/03731101-Dumbbell-Pronate-grip-Triceps-Extension_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/03731201-Dumbbell-Pronate-grip-Triceps-Extension_Upper-Arms.mp4;143
Collo Flexor And Rotational Stretching;Neck Flexor And Rotational Stretch;Collo;collo-flexor-and-rotational-stretching;https://apilyfta.com/static/GymvisualPNG/18401101-Neck-Flexor-And-Rotational-Stretch_Neck.png;https://apilyfta.com/static/GymvisualPNG/18401101-Neck-Flexor-And-Rotational-Stretch_Neck_small.png;https://apilyfta.com/static/GymvisualMP4/18401201-Neck-Flexor-And-Rotational-Stretch_Neck_.mp4;143
in Piedi Gamba Tuck Anca Stretching;Standing Leg Tuck Hip Stretch;Anche/Glutei;in-piedi-gamba-tuck-anca-stretching;https://apilyfta.com/static/GymvisualPNG/19461101-Standing-Leg-Tuck-Hip-Stretch_Hips.png;https://apilyfta.com/static/GymvisualPNG/19461101-Standing-Leg-Tuck-Hip-Stretch_Hips_small.png;;143
Potty Squat;Potty Squat;Addominali;potty-squat;https://apilyfta.com/static/GymvisualPNG/31191101-Potty-Squat_Hips.png;https://apilyfta.com/static/GymvisualPNG/31191101-Potty-Squat_Hips_small.png;https://apilyfta.com/static/GymvisualMP4/31191201-Potty-Squat_Hips_.mp4;143
da Seduto un Braccio Arnold Distensioni con Manubri;Dumbbell Seated One Arm Arnold Press ;Spalle;da-seduto-un-braccio-arnold-distensioni-con-manubri;https://apilyfta.com/static/GymvisualPNG/41201101-Dumbbell-Seated-One-Arm-Arnold-Press-(male)_Shoulders.png;https://apilyfta.com/static/GymvisualPNG/41201101-Dumbbell-Seated-One-Arm-Arnold-Press-(male)_Shoulders_small.png;;143
Alto Knee Twist;High Knee Twist;Cardio;alto-knee-twist;https://apilyfta.com/static/GymvisualPNG/04801101-High-Knee-Twist_Cardio.png;https://apilyfta.com/static/GymvisualPNG/04801101-High-Knee-Twist_Cardio_small.png;https://apilyfta.com/static/GymvisualMP4/04801201-High-Knee-Twist-(female)_Cardio_.mp4;142
Isometric Petto Squeeze;Isometric Chest Squeeze;Petto;isometric-petto-squeeze;https://apilyfta.com/static/GymvisualPNG/12971101-Isometric-Chest-Squeeze_Chest.png;https://apilyfta.com/static/GymvisualPNG/12971101-Isometric-Chest-Squeeze_Chest_small.png;;142
Side Bridge Anca Abduzione;Side Bridge Hip Abduction;Anche/Glutei;side-bridge-anca-abduzione;https://apilyfta.com/static/GymvisualPNG/17741101-Side-Bridge-Hip-Abduction_Hips.png;https://apilyfta.com/static/GymvisualPNG/17741101-Side-Bridge-Hip-Abduction_Hips_small.png;https://apilyfta.com/static/GymvisualMP4/17741201-Side-Bridge-Hip-Abduction_Hips_.mp4;142
Collo Protraction Stretching;Neck Protraction Stretch;Collo;collo-protraction-stretching;https://apilyfta.com/static/GymvisualPNG/18341101-Neck-Protraction-Stretch_Neck.png;https://apilyfta.com/static/GymvisualPNG/18341101-Neck-Protraction-Stretch_Neck_small.png;;142
Anca Estensione On Knees;Hip Extension On Knees;Schiena;anca-estensione-on-knees;https://apilyfta.com/static/GymvisualPNG/21151101-Hip-Extension-On-Knees_Waist.png;https://apilyfta.com/static/GymvisualPNG/21151101-Hip-Extension-On-Knees_Waist_small.png;;142
Singolo Gamba Basso Box Squat;Single Leg Low Box Squat;Quadricipiti;singolo-gamba-basso-box-squat;https://apilyfta.com/static/GymvisualPNG/34931101-Single-Leg-Low-Box-Squat_Thighs.png;https://apilyfta.com/static/GymvisualPNG/34931101-Single-Leg-Low-Box-Squat_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/34931201-Single-Leg-Low-Box-Squat_Thighs.mp4;142
da Seduto Upright Alternato Squeeze Distensioni con Manubri;Dumbbell Seated Upright Alternate Squeeze Press;Petto;da-seduto-upright-alternato-squeeze-distensioni-con-manubri;https://apilyfta.com/static/GymvisualPNG/39461101-Dumbbell-Seated-Upright-Alternate-Squeeze-Press_Chest.png;https://apilyfta.com/static/GymvisualPNG/39461101-Dumbbell-Seated-Upright-Alternate-Squeeze-Press_Chest_small.png;;142
Chin-Up Around the Bar;Chin-Up Around the Bar;Schiena;chin-up-around-the-bar;https://apilyfta.com/static/GymvisualPNG/42071101-Chin-Up-Around-the-Bar_Back.png;https://apilyfta.com/static/GymvisualPNG/42071101-Chin-Up-Around-the-Bar_Back_small.png;;142
da Seduto Revers Presa Concentration Curl con Manubri;Dumbbell Seated Revers grip Concentration Curl;Avambracci;da-seduto-revers-presa-concentration-curl-con-manubri;https://apilyfta.com/static/GymvisualPNG/04031101-Dumbbell-Seated-Revers-grip-Concentration-Curl_Forearms.png;https://apilyfta.com/static/GymvisualPNG/04031101-Dumbbell-Seated-Revers-grip-Concentration-Curl_Forearms_small.png;https://apilyfta.com/static/GymvisualMP4/04031201-Dumbbell-Seated-Revers-grip-Concentration-Curl_Forearms_.mp4;141
Prono Singolo Gamba Alzate;Lying Single Leg Raise ;Quadricipiti;prono-singolo-gamba-alzate;https://apilyfta.com/static/GymvisualPNG/32671101-Lying-Single-Leg-Raise-(female)_Hips.png;https://apilyfta.com/static/GymvisualPNG/32671101-Lying-Single-Leg-Raise-(female)_Hips_small.png;https://apilyfta.com/static/GymvisualMP4/32671201-Lying-Single-Leg-Raise-(female)_Hips.mp4;141
Roll Thoracic Spine Prono on Floor;Roll Thoracic Spine Lying on Floor (female);Schiena;roll-thoracic-spine-prono-on-floor;https://apilyfta.com/static/GymvisualPNG/54231101-Roll-Thoracic-Spine-Lying-on-Floor-(female)_Back.png;https://apilyfta.com/static/GymvisualPNG/54231101-Roll-Thoracic-Spine-Lying-on-Floor-(female)_Back_small.png;https://apilyfta.com/static/GymvisualMP4/54231201-Roll-Thoracic-Spine-Lying-on-Floor-(female)_Back_.mp4;141
Anca Thrusts;Hip Thrusts ;Anche/Glutei;anca-thrusts;https://apilyfta.com/static/GymvisualPNG/21451101-Hip-Thrusts-(Female)_Hips.png;https://apilyfta.com/static/GymvisualPNG/21451101-Hip-Thrusts-(Female)_Hips_small.png;https://apilyfta.com/static/GymvisualMP4/21451201-Hip-Thrusts-(Female)_Hips.mp4;140
Side Kick. Kickboxing;Side Kick. Kickboxing;Cardio;side-kick-kickboxing;https://apilyfta.com/static/GymvisualPNG/23071101-Side-Kick.-Kickboxing.png;https://apilyfta.com/static/GymvisualPNG/23071101-Side-Kick.-Kickboxing_small.png;;140
Lento Avanti in Piedi a Corpo Libero;Bodyweight Standing Military Press;Spalle;lento-avanti-in-piedi-a-corpo-libero;https://apilyfta.com/static/GymvisualPNG/43461101-Bodyweight-Standing-Military-Press_Shoulders.png;https://apilyfta.com/static/GymvisualPNG/43461101-Bodyweight-Standing-Military-Press_Shoulders_small.png;https://apilyfta.com/static/GymvisualMP4/43461201-Bodyweight-Standing-Military-Press_Shoulders_.mp4;140
Bar Band Bent Over Posteriore Delt Fly;Bar Band Bent Over Rear Delt Fly;Spalle;bar-band-bent-over-posteriore-delt-fly;https://apilyfta.com/static/GymvisualPNG/46821101-Bar-Band-Bent-Over-Rear-Delt-Fly_Shoulders.png;https://apilyfta.com/static/GymvisualPNG/46821101-Bar-Band-Bent-Over-Rear-Delt-Fly_Shoulders_small.png;;140
Throw Squat with Wall con Palla Medica;Medicine Ball Throw Squat with Wall;Spalle;throw-squat-with-wall-con-palla-medica;https://apilyfta.com/static/GymvisualPNG/51611101-Medicine-Ball-Throw-Squat-with-Wall_Shoulders.png;https://apilyfta.com/static/GymvisualPNG/51611101-Medicine-Ball-Throw-Squat-with-Wall_Shoulders_small.png;https://apilyfta.com/static/GymvisualMP4/51611201-Medicine-Ball-Throw-Squat-with-Wall_Shoulders_.mp4;140
Declinato Push-up with Chair;Decline Push-up with Chair;Petto;declinato-push-up-with-chair;https://apilyfta.com/static/GymvisualPNG/71831201-Decline-Push-up-with-Chair-(male)_Chest_GREEN.png;https://apilyfta.com/static/GymvisualPNG/71831201-Decline-Push-up-with-Chair-(male)_Chest_GREEN.png;https://apilyfta.com/static/GymvisualMP4/71831201-Decline-Push-up-with-Chair-(male)_Chest_.mp4;140
Croci su Panca Declinata;Decline Fly;Petto;croci-su-panca-declinata;https://apilyfta.com/static/GymvisualPNG/01581101-Cable-Decline-Fly_Chest.png;https://apilyfta.com/static/GymvisualPNG/01581101-Cable-Decline-Fly_Chest_small.png;https://apilyfta.com/static/GymvisualMP4/01581201-Cable-Decline-Fly_Chest-FIX_.mp4;139
Bridge;Bridge ;Addominali;bridge;https://apilyfta.com/static/GymvisualPNG/01431101-Bridge-(straight-arm)_Waist.png;https://apilyfta.com/static/GymvisualPNG/01431101-Bridge-(straight-arm)_Waist_small.png;;139
Figure 8 con Kettlebell;Kettlebell Figure 8;Addominali;figure-8-con-kettlebell;https://apilyfta.com/static/GymvisualPNG/05321101-Kettlebell-Figure-8_waist.png;https://apilyfta.com/static/GymvisualPNG/05321101-Kettlebell-Figure-8_waist_small.png;https://apilyfta.com/static/GymvisualMP4/05321201-Kettlebell-Figure-8_Waist_.mp4;139
Side Polso Pull Stretching;Side Wrist Pull Stretch;Avambracci;side-polso-pull-stretching;https://apilyfta.com/static/GymvisualPNG/07211101-Side-Wrist-Pull-Stretch_Forearms.png;https://apilyfta.com/static/GymvisualPNG/07211101-Side-Wrist-Pull-Stretch_Forearms_small.png;https://apilyfta.com/static/GymvisualMP4/07211201-Side-Wrist-Pull-Stretch_Forearms.mp4;139
Rotating Stomach Stretching;Rotating Stomach Stretch;Addominali;rotating-stomach-stretching;https://apilyfta.com/static/GymvisualPNG/21111101-Rotating-Stomach-Stretch_Waist.png;https://apilyfta.com/static/GymvisualPNG/21111101-Rotating-Stomach-Stretch_Waist_small.png;https://apilyfta.com/static/GymvisualMP4/21111201-Rotating-Stomach-Stretch_Waist.mp4;139
Estensione del Collo alla Macchina;Lever Neck Extension ;Collo;estensione-del-collo-alla-macchina;https://apilyfta.com/static/GymvisualPNG/22821101-Lever-Neck-Extension-(plate-loaded)_Neck.png;https://apilyfta.com/static/GymvisualPNG/22821101-Lever-Neck-Extension-(plate-loaded)_Neck_small.png;;139
1 to 2 Jump Box;1 to 2 Jump Box ;Cardio;1-to-2-jump-box;https://apilyfta.com/static/GymvisualPNG/42091101-1-to-2-Jump-Box-(male)_Plyometrics.png;https://apilyfta.com/static/GymvisualPNG/42091101-1-to-2-Jump-Box-(male)_Plyometrics_small.png;;139
Bench Inverso Crunch Circle;Bench Reverse Crunch Circle;Anche/Glutei;bench-inverso-crunch-circle;https://apilyfta.com/static/GymvisualPNG/43331101-Bench-Reverse-Crunch-Circle_Waist.png;https://apilyfta.com/static/GymvisualPNG/43331101-Bench-Reverse-Crunch-Circle_Waist_small.png;https://apilyfta.com/static/GymvisualMP4/43331201-Bench-Reverse-Crunch-Circle_Waist_.mp4;139
Resistance Band Anca Thrust con Bilanciere;Barbell Resistance Band Hip Thrust;Anche/Glutei;resistance-band-anca-thrust-con-bilanciere;https://apilyfta.com/static/GymvisualPNG/44481101-Barbell-Resistance-Band-Hip-Thrust_Hips.png;https://apilyfta.com/static/GymvisualPNG/44481101-Barbell-Resistance-Band-Hip-Thrust_Hips_small.png;;139
Side Plank Pull;Side Plank Pull (male);Addominali;side-plank-pull;https://apilyfta.com/static/GymvisualPNG/60261101-Side-Plank-Pull-(male)_Waist.png;https://apilyfta.com/static/GymvisualPNG/60261101-Side-Plank-Pull-(male)_Waist_small.png;https://apilyfta.com/static/GymvisualMP4/60261201-Side-Plank-Pull-(male)_Waist_.mp4;139
Curl-up;Curl-up ;Addominali;curl-up;https://apilyfta.com/static/GymvisualPNG/30151101-Curl-up-(female)_Waist.png;https://apilyfta.com/static/GymvisualPNG/30151101-Curl-up-(female)_Waist_small.png;;138
Singolo Gamba Sliding Floor Bridge Curl on Towel;Single Leg Sliding Floor Bridge Curl on Towel;Femorali;singolo-gamba-sliding-floor-bridge-curl-on-towel;https://apilyfta.com/static/GymvisualPNG/35141101-Single-Leg-Sliding-Floor-Bridge-Curl-on-Towel_Thighs.png;https://apilyfta.com/static/GymvisualPNG/35141101-Single-Leg-Sliding-Floor-Bridge-Curl-on-Towel_Thighs_small.png;https://apilyfta.com/static/GymvisualMP4/35141201-Single-Leg-Sliding-Floor-Bridge-Curl-on-Towel_Thighs_.mp4;138
Inverso Spider Curl con Bilanciere;Barbell Reverse Spider Curl;Bicipiti;inverso-spider-curl-con-bilanciere;https://apilyfta.com/static/GymvisualPNG/55191201-Barbell-Reverse-Spider-Curl_Upper-Arms_.png;https://apilyfta.com/static/GymvisualPNG/55191201-Barbell-Reverse-Spider-Curl_Upper-Arms_.png;https://apilyfta.com/static/GymvisualMP4/55191201-Barbell-Reverse-Spider-Curl_Upper-Arms_.mp4;138
Piegamenti Presa Stretta;Close-grip Push-up;Tricipiti;piegamenti-presa-stretta;https://apilyfta.com/static/GymvisualPNG/02591101-Close-Grip-Push-up_Upper-Arms.png;https://apilyfta.com/static/GymvisualPNG/02591101-Close-Grip-Push-up_Upper-Arms_small.png;https://apilyfta.com/static/GymvisualMP4/02591201-Close-Grip-Push-up_Upper-Arms.mp4;137
Roll Polpacci;Roll Calves ;Polpacci;roll-polpacci;https://apilyfta.com/static/GymvisualPNG/22091101-Roll-Seated-Single-Leg-Shoulder-Flexor-Depresor-Retractor_Chest.png;https://apilyfta.com/static/GymvisualPNG/22091101-Roll-Seated-Single-Leg-Shoulder-Flexor-Depresor-Retractor_Chest_small.png;https://apilyfta.com/static/GymvisualMP4/22091201-Roll-Seated-Single-Leg-Shoulder-Flexor-Depresor-Re.mp4;137
Largo Presa Posteriore Pulldown Behind Collo ai Cavi;Cable Wide Grip Rear Pulldown Behind Neck ;Schiena;largo-presa-posteriore-pulldown-behind-collo-ai-cavi;https://apilyfta.com/static/GymvisualPNG/25441101-Cable-Wide-Grip-Rear-Pulldown-Behind-Neck-(female)_Back.png;https://apilyfta.com/static/GymvisualPNG/25441101-Cable-Wide-Grip-Rear-Pulldown-Behind-Neck-(female)_Back_small.png;;137
in Piedi Crunch ai Cavi;Cable Standing Crunch ;Addominali;in-piedi-crunch-ai-cavi;https://apilyfta.com/static/GymvisualPNG/25781101-Cable-Standing-Crunch-(female)_Waist.png;https://apilyfta.com/static/GymvisualPNG/25781101-Cable-Standing-Crunch-(female)_Waist_small.png;;137
Alzate Laterali un Braccio con Manubri;Dumbbell One Arm Lateral Raise ;Spalle;alzate-laterali-un-braccio-con-manubri;https://apilyfta.com/static/GymvisualPNG/25911101-Dumbbell-One-Arm-Lateral-Raise-(female)_shoulder.png;https://apilyfta.com/static/GymvisualPNG/25911101-Dumbbell-One-Arm-Lateral-Raise-(female)_shoulder_small.png;https://apilyfta.com/static/GymvisualMP4/25911201-Dumbbell-One-Arm-Lateral-Raise-(female)_Shoulder.mp4;137
